temporada,leitura,nivel,unidade,pilar,familia,comparacao,corte,recorte_extra,normalizacao,medida,medida_nome,indicador,nome,n_a,n_b,clubes_a,clubes_b,cru_a,cru_b,dif_bruta,d,ic95_lo,ic95_hi,p,q,n_testes_na_familia,q_por_medida,selo_por_medida,d_minimo_80_linhas,d_minimo_80_clubes,poder_suficiente,abaixo_do_piso,selo,porta_roda,porta_rho_parcial,porta_p,confianca,confianca_motivo
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,14,30,3,4,-0.107,-0.607,0.5,0.31,-0.83,0.87,0.38476,0.67668,32,0.86035,sem diferença clara,0.93,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,14,30,3,4,-2.09,0.765,-2.855,-0.433,-1.38,1.37,0.20729,0.67668,32,0.7255,sem diferença clara,0.93,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),38,67,3,4,-0.505,0.025,-0.53,-0.086,-0.45,0.31,0.69235,0.79126,32,0.69235,sem diferença clara,0.57,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),14,30,3,4,-7.461,6.944,-14.405,-0.004,-0.81,1.35,0.98968,0.99198,32,0.98968,sem diferença clara,0.93,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,14,30,3,4,-0.082,-0.399,0.317,0.199,-0.44,1.29,0.5412,0.75505,32,0.86035,sem diferença clara,0.93,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),14,30,3,4,-13.36,-15.508,2.148,0.155,-0.5,1.42,0.61453,0.75634,32,0.86035,sem diferença clara,0.93,2.68,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,distance_p90,Distância por 90 min (m),10,13,4,4,-361.165,-323.63,-37.535,-0.222,-1.63,1.47,0.58988,0.75505,32,0.65222,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,hi_distance_p90,Distância em alta intensidade por 90 (m),10,13,4,4,-65.222,9.316,-74.538,-1.289,-2.07,-0.77,0.00644,0.20608,32,0.04507,firme,1.24,2.38,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,high_accel_p90,Acelerações fortes por 90,10,13,4,4,-0.476,0.112,-0.588,-0.448,-1.55,0.42,0.28138,0.67668,32,0.49242,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,m_per_min,Metros por minuto,10,13,4,4,-4.014,-3.593,-0.421,-0.222,-1.7,1.6,0.58988,0.75505,32,0.65222,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,psv99,PSV-99 do jogador no jogo (km/h),22,33,4,4,-0.067,0.133,-0.2,-0.289,-1.0,0.4,0.30769,0.67668,32,0.30769,sem diferença clara,0.79,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,running_distance_p90,Distância em corrida por 90 (m),10,13,4,4,-67.787,-84.766,16.979,0.19,-0.95,1.77,0.65222,0.773,32,0.65222,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_count_p90,Número de sprints por 90,10,13,4,4,-0.818,1.279,-2.097,-0.699,-1.37,-0.37,0.09119,0.58701,32,0.21279,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,sprint_distance_p90,Distância em sprint por 90 (m),10,13,4,4,-12.745,14.223,-26.968,-0.78,-1.82,-0.42,0.06527,0.58701,32,0.21279,sem diferença clara,1.24,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),distance_p90,Distância por 90 min (m),22,38,4,4,9343.645,9614.798,-271.153,-0.233,-0.5,0.1,0.40178,0.67668,32,0.4658,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),hi_distance_p90,Distância em alta intensidade por 90 (m),22,38,4,4,635.161,699.674,-64.513,-0.495,-0.66,-0.16,0.09172,0.58701,32,0.32101,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),high_accel_p90,Acelerações fortes por 90,22,38,4,4,5.114,5.696,-0.582,-0.276,-0.71,0.21,0.30173,0.67668,32,0.4658,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),m_per_min,Metros por minuto,22,38,4,4,103.819,106.83,-3.011,-0.233,-0.51,0.09,0.40178,0.67668,32,0.4658,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),psv99,PSV-99 do jogador no jogo (km/h),50,67,4,4,28.525,28.783,-0.258,-0.165,-0.58,0.18,0.39173,0.67668,32,0.39173,sem diferença clara,0.53,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),running_distance_p90,Distância em corrida por 90 (m),22,38,4,4,1220.189,1320.589,-100.4,-0.199,-0.49,0.23,0.4658,0.70979,32,0.4658,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),sprint_count_p90,Número de sprints por 90,22,38,4,4,7.129,9.053,-1.924,-0.405,-0.69,0.15,0.14979,0.67668,32,0.34952,sem diferença clara,0.76,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,returno,nível no 2º turno (rodadas 20+),sprint_distance_p90,Distância em sprint por 90 (m),22,38,4,4,125.201,180.947,-55.746,-0.597,-0.97,-0.15,0.03519,0.56304,32,0.24631,pode ser sorte,0.76,2.38,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),36,24,4,4,9670.213,9694.505,-24.292,-0.254,-0.66,0.42,0.34918,0.67668,32,0.61106,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),36,24,4,4,618.223,649.425,-31.202,-0.27,-0.59,0.14,0.29573,0.67668,32,0.61106,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.076,0.75631,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,36,24,4,4,5.293,5.569,-0.276,-0.054,-0.41,0.37,0.83691,0.90831,32,0.97639,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,-0.403,0.08695,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,36,24,4,4,107.447,107.715,-0.268,-0.254,-0.66,0.42,0.34918,0.67668,32,0.61106,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.305,0.20356,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),55,54,4,4,28.771,28.942,-0.171,-0.145,-0.31,0.0,0.45158,0.70979,32,0.45158,sem diferença clara,0.54,2.38,0,0,sem diferença clara,1,0.011,0.96283,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),36,24,4,4,1253.047,1279.664,-26.617,-0.265,-0.64,0.21,0.32219,0.67668,32,0.61106,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.206,0.39773,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,36,24,4,4,7.58,7.847,-0.267,-0.003,-0.31,0.31,0.99198,0.99198,32,0.99198,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.065,0.7908,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de derrota",fisico_ind,fisico_ind_x_ST,ST,com,placar_D,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),36,24,4,4,155.282,159.265,-3.983,-0.151,-0.47,0.4,0.56582,0.75505,32,0.79214,sem diferença clara,0.75,2.38,0,0,sem diferença clara,1,0.024,0.92354,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),13,7,2,1,478.069,118.691,359.378,1.865,1.61,2.07,0.00614,0.0393,32,0.0215,firme,1.39,3.0,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),13,7,2,1,15.232,145.325,-130.093,-0.913,-1.96,-0.02,0.02442,0.13024,32,0.05699,pode ser sorte,1.39,3.0,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,13,7,2,1,0.488,0.093,0.395,0.016,-0.02,0.08,0.97104,0.98114,32,0.97104,sem diferença clara,1.39,3.0,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,13,7,2,1,5.307,1.321,3.986,1.865,1.61,2.07,0.00614,0.0393,32,0.0215,firme,1.39,3.0,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),26,16,2,1,0.433,0.569,-0.136,0.495,0.3,0.74,0.13524,0.36064,32,0.13524,sem diferença clara,0.91,3.0,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),13,7,2,1,62.303,76.335,-14.032,-0.231,-0.47,0.18,0.52811,0.84498,32,0.61612,sem diferença clara,1.39,3.0,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,13,7,2,1,-0.317,1.808,-2.125,-0.584,-1.06,-0.07,0.19125,0.40268,32,0.26775,sem diferença clara,1.39,3.0,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),13,7,2,1,12.057,51.229,-39.172,-0.743,-1.32,-0.28,0.06901,0.21018,32,0.12077,sem diferença clara,1.39,3.0,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,distance_p90,Distância por 90 min (m),16,20,4,4,-267.096,36.274,-303.37,-0.174,-1.23,1.15,0.61205,0.85155,32,0.61205,sem diferença clara,0.97,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,hi_distance_p90,Distância em alta intensidade por 90 (m),16,20,4,4,-49.98,67.034,-117.014,-1.131,-2.7,0.1,0.00137,0.0393,32,0.00886,firme,0.97,2.38,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,high_accel_p90,Acelerações fortes por 90,16,20,4,4,-0.25,0.085,-0.335,-0.398,-0.97,0.1,0.23788,0.44389,32,0.41629,sem diferença clara,0.97,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2025,secundaria,jogador_jogo,"jogador-temporada, só jogos de empate",fisico_ind,fisico_ind_x_ST,ST,com,placar_E,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,m_per_min,Metros por minuto,16,20,4,4,-2.968,0.401,-3.369,-0.174,-1.27,1.13,0.61205,0.85155,32,0.61205,sem diferença clara,0.97,2.38,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
